[2017-10-22 10:58:54]	 Pacman collected 1 points!
[2017-10-22 10:58:55]	 Pacman collected 50 points!
[2017-10-22 10:58:56]	 Pacman collected 1 points!
[2017-10-22 10:58:57]	 Pacman collected 1 points!
[2017-10-22 10:58:57]	 Pacman collected 1 points!
[2017-10-22 10:58:57]	 Pacman collected 1 points!
[2017-10-22 10:58:57]	 Pacman collected 1 points!
[2017-10-22 10:59:00]	 Pacman collected 1 points!
[2017-10-22 10:59:01]	 Pacman collected 1 points!
[2017-10-22 10:59:01]	 Pacman collected 1 points!
[2017-10-22 10:59:04]	 Pacman collected 1 points!
[2017-10-22 10:59:04]	 Pacman collected 1 points!
[2017-10-22 10:59:05]	 Pacman collected 1 points!
[2017-10-22 10:59:05]	 Pacman collected 1 points!
[2017-10-22 10:59:08]	 Pacman collected 1 points!
[2017-10-22 10:59:09]	 Pacman collected 1 points!
[2017-10-22 10:59:16]	 Pacman collected 1 points!
[2017-10-22 10:59:16]	 Pacman collected 1 points!
[2017-10-22 10:59:17]	 Pacman collected 1 points!
[2017-10-22 10:59:18]	 Pacman collected 1 points!
[2017-10-22 10:59:19]	 Pacman collected 1 points!
[2017-10-22 10:59:20]	 Pacman collected 1 points!
[2017-10-22 10:59:23]	 Pacman collected 1 points!
[2017-10-22 10:59:25]	 Jump Ability Activated!
[2017-10-22 10:59:27]	 Pacman collected 1 points!
[2017-10-22 10:59:27]	 Pacman collected 1 points!
[2017-10-22 10:59:28]	 Pacman collected 50 points!
[2017-10-22 10:59:29]	 Pacman collected 1 points!
[2017-10-22 10:59:29]	 Pacman collected 1 points!
[2017-10-22 11:06:44]	 Pacman collected 5 points!
[2017-10-22 11:06:46]	 Pacman collected 1 points!
[2017-10-22 11:06:46]	 Pacman collected 5 points!
[2017-10-22 11:06:47]	 Pacman collected 1 points!
[2017-10-22 11:06:47]	 Pacman collected 1 points!
[2017-10-22 11:06:47]	 Pacman collected 1 points!
[2017-10-22 11:06:47]	 Pacman collected 1 points!
[2017-10-22 11:06:48]	 Pacman collected 1 points!
[2017-10-22 11:06:48]	 Pacman collected 5 points!
[2017-10-22 11:06:49]	 Pacman collected 5 points!
[2017-10-22 11:06:49]	 Pacman collected 1 points!
[2017-10-22 11:06:50]	 Pacman collected 1 points!
[2017-10-22 11:06:50]	 Pacman collected 5 points!
[2017-10-22 11:06:50]	 Pacman collected 1 points!
[2017-10-22 11:06:51]	 Pacman collected 1 points!
[2017-10-22 11:06:53]	 Pacman collected 1 points!
[2017-10-22 11:06:53]	 Pacman collected 1 points!
[2017-10-22 11:06:53]	 Pacman collected 1 points!
[2017-10-22 11:06:53]	 Pacman collected 1 points!
[2017-10-22 11:06:54]	 Pacman collected 1 points!
[2017-10-22 11:06:55]	 Pacman collected 5 points!
[2017-10-22 11:06:55]	 Pacman collected 1 points!
[2017-10-22 11:06:55]	 Pacman collected 1 points!
[2017-10-22 11:06:56]	 Pacman collected 1 points!
[2017-10-22 11:06:56]	 Pacman collected 5 points!
[2017-10-22 11:06:57]	 Pacman collected 5 points!
[2017-10-22 11:06:58]	 Pacman collected 1 points!
[2017-10-22 11:06:58]	 Pacman collected 1 points!
[2017-10-22 11:06:58]	 Pacman collected 5 points!
[2017-10-22 11:06:58]	 Pacman collected 1 points!
[2017-10-22 11:06:59]	 Pacman collected 1 points!
[2017-10-22 11:06:59]	 Pacman collected 5 points!
[2017-10-22 11:06:59]	 Pacman collected 1 points!
[2017-10-22 11:06:59]	 Pacman collected 1 points!
[2017-10-22 11:07:00]	 Pacman collected 1 points!
[2017-10-22 11:07:01]	 Pacman collected 1 points!
[2017-10-22 11:07:02]	 Pacman collected 1 points!
[2017-10-22 11:07:03]	 Pacman collected 1 points!
[2017-10-22 11:07:03]	 Pacman collected 1 points!
[2017-10-22 11:07:03]	 Pacman collected 1 points!
[2017-10-22 11:07:04]	 Pacman collected 1 points!
[2017-10-22 11:07:05]	 Pacman collected 50 points!
[2017-10-22 11:07:07]	 Pacman collected 1 points!
[2017-10-22 11:07:08]	 Pacman collected 1 points!
[2017-10-22 11:07:10]	 Pacman collected 1 points!
[2017-10-22 11:07:10]	 Pacman collected 1 points!
[2017-10-22 11:07:13]	 Pacman collected 1 points!
[2017-10-22 11:07:13]	 Pacman collected 1 points!
[2017-10-22 11:07:13]	 Pacman collected 1 points!
[2017-10-22 11:07:14]	 Pacman collected 1 points!
[2017-10-22 11:07:14]	 Pacman collected 1 points!
[2017-10-22 11:07:16]	 Pacman collected 1 points!
[2017-10-22 11:07:18]	 Pacman collected 1 points!
[2017-10-22 11:07:19]	 Pacman collected 50 points!
[2017-10-22 11:08:06]	 Pacman collected 1 points!
[2017-10-22 11:09:48]	 Pacman collected 1 points!
[2017-10-22 11:09:48]	 Pacman collected 1 points!
[2017-10-22 11:09:48]	 Pacman collected 1 points!
[2017-10-22 11:09:49]	 Pacman collected 1 points!
[2017-10-22 11:09:50]	 Pacman collected 1 points!
[2017-10-22 11:09:51]	 Pacman collected 1 points!
[2017-10-22 11:09:52]	 Pacman collected 1 points!
[2017-10-22 11:09:52]	 Pacman collected 1 points!
[2017-10-22 11:09:52]	 Pacman collected 1 points!
[2017-10-22 11:09:52]	 Pacman collected 1 points!
[2017-10-22 11:09:53]	 Pacman collected 1 points!
[2017-10-22 11:09:53]	 Pacman collected 1 points!
[2017-10-22 11:09:53]	 Pacman collected 1 points!
[2017-10-22 11:09:54]	 Pacman collected 1 points!
[2017-10-22 11:09:54]	 Pacman collected 1 points!
[2017-10-22 11:09:54]	 Pacman collected 1 points!
[2017-10-22 11:09:54]	 Pacman collected 5 points!
[2017-10-22 11:09:56]	 Pacman collected 5 points!
[2017-10-22 11:09:56]	 Pacman collected 1 points!
[2017-10-22 11:09:56]	 Pacman collected 1 points!
[2017-10-22 11:09:56]	 Pacman collected 1 points!
[2017-10-22 11:09:56]	 Pacman collected 1 points!
[2017-10-22 11:09:56]	 Pacman collected 1 points!
[2017-10-22 11:09:56]	 Pacman collected 1 points!
[2017-10-22 11:09:57]	 Pacman collected 1 points!
[2017-10-22 11:09:57]	 Pacman collected 50 points!
[2017-10-22 11:09:58]	 Pacman collected 50 points!
[2017-10-22 11:09:58]	 Pacman collected 1 points!
[2017-10-22 11:09:59]	 Pacman collected 50 points!
[2017-10-22 11:09:59]	 Pacman collected 1 points!
[2017-10-22 11:09:59]	 Pacman collected 50 points!
[2017-10-22 11:09:59]	 Pacman collected 1 points!
[2017-10-22 11:10:00]	 Pacman collected 1 points!
[2017-10-22 11:10:00]	 Pacman collected 1 points!
[2017-10-22 11:10:00]	 Pacman collected 1 points!
[2017-10-22 11:10:01]	 Pacman collected 1 points!
[2017-10-22 11:10:03]	 Pacman collected 1 points!
[2017-10-22 11:10:03]	 Pacman collected 1 points!
[2017-10-22 11:10:03]	 Pacman collected 5 points!
[2017-10-22 11:10:03]	 Pacman collected 1 points!
[2017-10-22 11:10:03]	 Pacman collected 50 points!
[2017-10-22 11:10:04]	 Pacman collected 1 points!
[2017-10-22 11:10:05]	 Pacman collected 1 points!
[2017-10-22 11:10:06]	 Pacman collected 1 points!
[2017-10-22 11:10:09]	 Jump Ability Activated!
[2017-10-22 11:10:10]	 Pacman collected 50 points!
[2017-10-22 11:10:11]	 Pacman collected 1 points!
[2017-10-22 11:10:12]	 Pacman collected 1 points!
[2017-10-22 11:10:13]	 Pacman collected 50 points!
[2017-10-22 11:10:13]	 Pacman collected 50 points!
[2017-10-22 11:10:14]	 Pacman collected 50 points!
[2017-10-22 11:10:15]	 Pacman collected 1 points!
[2017-10-22 11:10:15]	 Pacman collected 50 points!
[2017-10-22 11:10:16]	 Pacman collected 50 points!
[2017-10-22 11:10:16]	 Pacman collected 5 points!
[2017-10-22 11:10:17]	 Pacman collected 50 points!
[2017-10-22 11:10:18]	 Pacman collected 1 points!
[2017-10-22 11:10:19]	 Pacman collected 50 points!
[2017-10-22 11:10:20]	 Pacman collected 1 points!
[2017-10-22 11:10:20]	 Pacman collected 1 points!
[2017-10-22 11:10:21]	 Pacman collected 1 points!
[2017-10-22 11:10:21]	 Pacman collected 50 points!
[2017-10-22 11:10:22]	 Pacman collected 50 points!
[2017-10-22 11:10:23]	 Pacman collected 1 points!
[2017-10-22 11:10:23]	 Pacman collected 5 points!
[2017-10-22 11:10:23]	 Pacman collected 1 points!
[2017-10-22 11:10:23]	 Pacman collected 1 points!
[2017-10-22 11:10:23]	 Pacman collected 50 points!
[2017-10-22 11:10:24]	 Pacman collected 50 points!
[2017-10-22 11:10:25]	 Pacman collected 1 points!
[2017-10-22 11:10:25]	 Pacman collected 1 points!
[2017-10-22 11:10:26]	 Pacman collected 50 points!
[2017-10-22 11:10:27]	 Pacman collected 50 points!
[2017-10-22 11:10:29]	 Pacman collected 5 points!
[2017-10-22 11:10:30]	 Pacman collected 1 points!
[2017-10-22 11:10:30]	 Pacman collected 1 points!
[2017-10-22 11:10:32]	 Pacman collected 50 points!
[2017-10-22 11:10:35]	 Pacman collected 50 points!
[2017-10-22 11:10:35]	 Pacman collected 50 points!
[2017-10-22 11:10:35]	 Pacman collected 50 points!
[2017-10-22 11:10:36]	 Pacman collected 50 points!
[2017-10-22 11:10:36]	 Pacman collected 50 points!
[2017-10-22 11:10:36]	 Pacman collected 50 points!
[2017-10-22 11:10:37]	 Pacman collected 50 points!
[2017-10-22 11:10:40]	 Pacman collected 50 points!
[2017-10-22 11:10:41]	 Pacman collected 50 points!
[2017-10-22 11:10:41]	 Pacman collected 50 points!
[2017-10-22 11:10:41]	 Pacman collected 50 points!
[2017-10-22 11:10:41]	 Pacman collected 50 points!
[2017-10-22 11:10:42]	 Pacman collected 50 points!
[2017-10-22 11:10:42]	 Pacman collected 50 points!
[2017-10-22 11:10:43]	 Pacman collected 50 points!
[2017-10-22 11:10:46]	 Pacman collected 50 points!
[2017-10-22 11:10:46]	 Pacman collected 50 points!
[2017-10-22 11:10:47]	 Pacman collected 50 points!
[2017-10-22 11:10:48]	 Pacman collected 50 points!
[2017-10-22 11:10:51]	 Pacman collected 50 points!
[2017-10-22 11:10:51]	 Pacman collected 50 points!
[2017-10-22 11:10:52]	 Pacman collected 50 points!
[2017-10-22 11:10:54]	 Pacman collected 50 points!
[2017-10-22 11:10:54]	 Pacman collected 50 points!
[2017-10-22 11:10:57]	 Pacman collected 50 points!
